id,participant_id,key,session_order,task_content,task_type,task_index,started_at,completed_at,current_turn,current_response,current_cycle
e3835330-d04f-4e06-92e7-6ee2406a8f9d,dc4e73f1-4cf5-47ea-a5b9-d58eaaf436e3,test,0,Turning on cameras during online meetings is necessary.,test,,2025-09-09 17:28:13.673+00,,0,5,4
e3f5ae55-65ee-419b-81fa-3dfcc92f8d54,bcc249fd-32ed-4e01-86bf-c028c2287a74,test,0,Turning on cameras during online meetings is necessary.,test,,2025-09-09 17:50:25.685+00,,0,5,4
e43c0deb-09f7-4b12-92c6-4fbfa708a6ea,1956d093-8877-452f-b605-d6975cedbfa9,test,0,Turning on cameras during online meetings is necessary.,test,,2025-09-09 17:34:20.427+00,,0,5,4
e4836ede-7efe-4499-b7ea-8e80d1f0ae03,c4a05007-d05c-4c31-ad2a-bdd43c99c96f,test,0,Turning on cameras during online meetings is necessary.,test,,,,0,0,0
e4b68e20-e5c3-4085-a13f-2c67f0f40d59,43767e66-41d2-4d39-ab15-55bb730cb0ed,test,0,Turning on cameras during online meetings is necessary.,test,,2025-09-09 17:29:43.721+00,,0,5,4
e520ca4c-bbba-4272-8f32-a129ce60faec,76c4e229-7446-48aa-9461-ec0a87415b29,informative,2,Napoleon's nickname was 'the little giant' because of his short height.,informative,5,2025-09-09 17:35:50.377+00,,0,5,4
e5387a26-ea44-4512-8a1a-48cb674ecad5,4fbd634d-a658-43dd-badb-bc2fea80cafd,test,0,Turning on cameras during online meetings is necessary.,test,,2025-09-09 17:49:45.406+00,,0,5,4
e5b6ead7-8293-45ac-b196-d069e06accae,e7bee9a5-10ae-426c-8b08-27934b9281bb,normative,2,Hybrid work (remote + office) is more desirable than traditional office work.,normative,4,2025-09-09 17:57:27.264+00,,0,5,4
e6183c56-f7aa-4d45-8e5f-1ced630436a5,77c2f6c1-59bb-4529-b4bd-95947c8939bb,informative,2,Koalas belong to the bear family.,informative,1,2025-09-09 17:40:44.326+00,,0,5,4
e773fc18-0b59-42ba-81da-36b952a43c03,75db1808-af29-4ad0-bee6-29558574533b,normative,1,Honest and direct feedback is more helpful than polite and considerate feedback.,normative,3,2025-09-09 17:28:04.941+00,,0,5,4
e9342e87-044f-4b99-8815-d2d14519144a,1b52f199-6ea6-4a97-bcae-73fadd8581e3,test,0,Turning on cameras during online meetings is necessary.,test,,2025-09-09 17:37:16.457+00,,0,5,4
e94139f0-8f37-4271-a5a4-a5ee74fc3d11,5390b6eb-1261-4376-8663-e7c71c700f28,test,0,Turning on cameras during online meetings is necessary.,test,,2025-09-09 17:21:05.622+00,,0,5,4
e98667c1-61e9-40ec-a028-8167a7eba5ef,d290402e-26f6-4447-883e-620e7f93c8bb,test,0,Turning on cameras during online meetings is necessary.,test,,,,0,0,0
e9f1625f-f0f5-40bc-b95b-2cc1bbbf8412,0930edef-2039-45fa-bf45-2ae4dec11438,test,0,Turning on cameras during online meetings is necessary.,test,,2025-09-09 17:23:48.67+00,,0,5,4
ea110b51-c660-4a8c-9284-075c27bf25f8,dcd1ed62-d5a6-4302-a597-724e85fa3a91,informative,2,Napoleon's nickname was 'the little giant' because of his short height.,informative,5,2025-09-09 17:38:12.398+00,,0,5,4
ea565e61-36e2-46ed-a54f-f3b494a36d9e,cef9291c-661f-4221-a4f2-9d8bf16fb111,test,0,Turning on cameras during online meetings is necessary.,test,,2025-09-09 15:19:03.617+00,,0,5,4
ead9c30f-b39c-4472-82ca-dddf25e98d66,cd24dfc7-ab58-4701-8060-636ce24d286e,informative,2,'Chauvinist' is the correct English spelling of a word that means a blindly patriotic person.,informative,3,2025-09-09 17:50:36.57+00,,0,5,4
eb3e59f9-d283-4645-81b9-8636b9aced96,fcc2cd74-0d9d-4548-bfb0-15d9b696452e,informative,2,'Chauvinist' is the correct English spelling of a word that means a blindly patriotic person.,informative,3,2025-09-09 18:23:13.916+00,,0,5,4
eb732a2f-1243-4130-a78d-b720fd9a1fa5,9a87156c-e259-4496-8112-91c616f9a63e,test,0,Turning on cameras during online meetings is necessary.,test,,2025-09-09 17:54:03.594+00,,0,5,4
ec1fa00c-dca1-4b2c-9cd7-50c859bcd134,e9735720-d13d-47c9-99f1-be9ec8418a61,informative,2,Koalas belong to the bear family.,informative,1,2025-09-09 17:46:25.73+00,,0,5,4
ecf66645-3ccb-4ea1-b81f-4487a8caf11d,12977f58-b35a-48bb-ba9b-643cc0379c18,test,0,Turning on cameras during online meetings is necessary.,test,,2025-09-09 18:06:33.613+00,,0,5,4
ede30ebd-58c7-4db8-8afa-c25fb25ce195,4ecb8388-2338-4007-81be-d00054e8c430,normative,1,Short and frequent meetings are more helpful than long and infrequent meetings.,normative,5,2025-09-09 17:46:16.478+00,,0,5,4
ee272bc7-cc42-47e2-9ae1-38640daeaf95,d385aeea-2dd2-4f42-b57e-78a9b42f0382,informative,2,Koalas belong to the bear family.,informative,1,2025-09-09 17:46:00.244+00,,0,5,4
ee374372-545d-46ae-9612-5314e8db2b58,69268d3f-39bc-4530-924b-d854ebbd35e4,normative,2,Online meetings are more efficient than offline meetings.,normative,0,2025-09-09 17:40:48.172+00,,0,5,4
eee87754-ce2b-4c3a-a7d4-55a78fc8e9cc,15a24730-cdbc-4c30-ba5c-a2bb3c8683aa,normative,2,Customers must always leave a tip at restaurants.,normative,1,2025-09-09 17:44:11.727+00,,0,5,4
eeece28d-5345-4294-9e5d-0802baa4ac59,586f1871-adb3-424f-b2e5-45545395dc93,informative,2,Napoleon's nickname was 'the little giant' because of his short height.,informative,5,2025-09-09 17:52:38.995+00,,0,5,4
f10af371-208f-4f66-ac0b-b222db444172,15a24730-cdbc-4c30-ba5c-a2bb3c8683aa,informative,1,The force that causes the surface of a liquid to contract to the smallest possible area is cohesion.,informative,2,2025-09-09 17:38:34.428+00,,0,5,4
f142556f-57dd-4221-aeb4-3d4491844597,cd24dfc7-ab58-4701-8060-636ce24d286e,normative,1,Customers must always leave a tip at restaurants.,normative,1,2025-09-09 17:33:24.112+00,,0,5,4
f1515466-f5c6-4b1d-be45-ca80cfe087ea,6d1797b0-a111-47d7-be49-735a3794db00,informative,2,Koalas belong to the bear family.,informative,1,2025-09-09 18:14:32.159+00,,0,5,4
f170e77c-3b95-484f-a234-491939a89670,7c8f6bfd-5a39-49ef-83db-d5f330f9b53d,test,0,Turning on cameras during online meetings is necessary.,test,,,,0,5,4
f1c84e72-f40f-4f2d-a509-cf1f71076cf3,dc4e73f1-4cf5-47ea-a5b9-d58eaaf436e3,informative,2,Koalas belong to the bear family.,informative,1,2025-09-09 17:51:58.808+00,,0,5,4
f21f676f-f02d-41e7-b22a-2028d41b2336,75db1808-af29-4ad0-bee6-29558574533b,informative,2,Koalas belong to the bear family.,informative,1,2025-09-09 17:35:52.034+00,,0,5,4
f22d72da-a367-4af0-9f03-064b68a84d67,a070fecf-acb3-4d27-abe1-e6739b8537f3,normative,2,It is acceptable to make a phone call inside an elevator when other people are present.,normative,2,2025-09-09 17:42:59.661+00,,0,5,4
f24e77c5-286a-474f-bdd9-5a7139c20afa,85df1458-9ca6-4192-8023-967795afee8f,test,0,Turning on cameras during online meetings is necessary.,test,,2025-09-09 15:19:31.537+00,,0,5,4
f2aefeaf-75e8-4d73-a593-2bd7fa28cf79,036599a1-cd2b-44e3-bab7-cb5fba869ec8,normative,1,Online meetings are more efficient than offline meetings.,normative,0,2025-09-09 18:52:24.037+00,,0,5,4
f37a2654-537f-4c5c-a487-f649284fb1f4,53a97c91-f20c-45e2-bb24-3de3bf2f48a9,test,0,Turning on cameras during online meetings is necessary.,test,,2025-09-09 14:54:45.353+00,,0,5,4
f4488a35-3770-4e88-84d8-0c12abdf4359,d385aeea-2dd2-4f42-b57e-78a9b42f0382,informative,2,Koalas belong to the bear family.,informative,1,,,0,5,4
f490d9bd-ed5d-4a29-9701-a2c8bcfe3908,3602b073-9f84-4bd3-a681-ea302ad6a1bf,informative,2,Napoleon's nickname was 'the little giant' because of his short height.,informative,5,2025-09-09 15:00:27.741+00,,0,5,4
f4d6e361-ada5-49f5-aad0-f01a02bf2d80,b8fcffcb-d710-49d0-9416-bcdbb05a9fb3,informative,2,Koalas belong to the bear family.,informative,1,2025-09-09 18:45:29.618+00,,0,5,4
f5b58a71-0457-4285-b9ae-5bc6d2aa81c6,5083f919-a4ef-4433-af16-5489ead1ea4e,informative,1,The force that causes the surface of a liquid to contract to the smallest possible area is cohesion.,informative,2,2025-09-09 17:29:04.855+00,,0,5,4
f5e2f99b-333e-4901-b808-232aebdd048e,09fb713b-901d-462f-84e3-212c0d1fec01,informative,2,Napoleon's nickname was 'the little giant' because of his short height.,informative,5,2025-09-09 18:26:04.157+00,,0,5,4
f666ebdc-b7d9-4d94-9bfd-9896ba1a3346,76c4e229-7446-48aa-9461-ec0a87415b29,normative,1,It is acceptable to make a phone call inside an elevator when other people are present.,normative,2,2025-09-09 17:26:09.523+00,,0,5,4
f6d10a8c-2f00-4c5d-9eb8-c0e2a64c5cdc,37434cb2-4371-4c88-93e7-ba80a6511ca3,informative,1,Cleopatra's lifetime was closer in time to the Moon landing than to the construction of the Great Pyramid of Giza (the Pyramid of Khufu).,informative,0,2025-09-09 15:02:41.084+00,,0,5,4
f6e14c63-ae87-4c4b-a04c-ea61053e0d35,cd24dfc7-ab58-4701-8060-636ce24d286e,test,0,Turning on cameras during online meetings is necessary.,test,,2025-09-09 17:25:45.972+00,,0,5,4
f85908f8-94bc-4329-89d1-2e907c8d6834,c73badf7-3e8c-4394-bebd-062f9d8e2c65,normative,2,Honest and direct feedback is more helpful than polite and considerate feedback.,normative,3,2025-09-09 18:24:59.249+00,,0,5,4
fa7e2b95-c821-4f77-9fe8-ddb7bf20270e,1e1d464b-26ac-4535-bf85-ff1dd0a686b4,normative,2,Online meetings are more efficient than offline meetings.,normative,0,2025-09-09 18:04:32.018+00,,0,5,4
fb77ce4e-ee41-4c1e-a8b2-1b5a487121d7,4a257cd1-8d04-4b90-a741-5745fa88f51a,normative,1,It is acceptable to make a phone call inside an elevator when other people are present.,normative,2,2025-09-09 14:56:03.042+00,,0,5,4
fcc72166-f2ab-42e0-b1c6-497bb3d92efa,eda76aba-529a-4bba-a2de-ccddec750d17,test,0,Turning on cameras during online meetings is necessary.,test,,2025-09-09 14:50:36.57+00,,0,5,4
fd95e77a-bf0d-4437-b026-048af69a048d,32675228-78fc-4a45-91cb-6e2abd39ca5f,informative,2,'Chauvinist' is the correct English spelling of a word that means a blindly patriotic person.,informative,3,2025-09-09 15:17:42.543+00,,0,5,4
fe84b153-24cc-4346-bb31-43f10e5c444b,4d1cd95f-4f3f-40ae-ab18-7f0171c8d7f7,normative,1,Customers must always leave a tip at restaurants.,normative,1,2025-09-09 17:45:59.076+00,,0,5,4
ff882f9d-2c4d-441a-a23a-214f80c7eb3e,873bb404-396b-4a21-bd83-ad7dd1a10af9,informative,1,Cleopatra's lifetime was closer in time to the Moon landing than to the construction of the Great Pyramid of Giza (the Pyramid of Khufu).,informative,0,2025-09-09 15:03:00.976+00,,0,5,4
